Strike,Expiry,Leverage
4437.822307692308,0.65,0.757301166014127
4526.137179487179,0.65,0.721419760227146
4614.452051282051,0.65,0.7915423858262685
4702.7669230769225,0.65,0.9595538304333207
4791.081794871795,0.65,1.132799244070628
4879.3966666666665,0.65,1.2276542501917447
4967.711538461539,0.65,1.3875456928592595
5056.026410256411,0.65,1.6343133086111636
5144.341282051282,0.65,1.8461596880429312
5232.656153846154,0.65,1.9588584822179618
5320.971025641025,0.65,1.9885204111823234
5409.285897435897,0.65,1.9965692624607747
5497.6007692307685,0.65,2.0003630927739997
5585.915641025641,0.65,1.9965502144034573
5674.230512820513,0.65,1.9761833307989072
5762.545384615385,0.65,1.9435510304381902
5850.860256410257,0.65,1.9259491084807794
5939.175128205128,0.65,1.948057548294641
6027.49,0.65,1.9770944077792165
2583.21,0.7,1.7043251988094572
2671.5248717948716,0.7,1.5381775664234612
2759.8397435897436,0.7,1.3622951462527175
2848.154615384615,0.7,1.2429544313779164
2936.4694871794873,0.7,1.1520291618241076
3024.784358974359,0.7,0.9781136119413517
3113.099230769231,0.7,0.8305731435062664
3201.4141025641024,0.7,0.8106472273016696
3289.7289743589745,0.7,0.8987875925331349
3378.043846153846,0.7,0.9634303590779796
3466.358717948718,0.7,0.9652593120787728
3554.6735897435897,0.7,0.9771765267365063
3642.9884615384617,0.7,0.9294524853509798
3731.3033333333333,0.7,0.7898653534917166
3819.618205128205,0.7,0.6283601640706019
3907.933076923077,0.7,0.5645684838759144
3996.247948717949,0.7,0.6310620483298609
4084.5628205128205,0.7,0.7483044140269174
4172.877692307692,0.7,0.8155449978586334
4261.192564102565,0.7,0.8161012978634193
4349.507435897436,0.7,0.8044889538592609
4437.822307692308,0.7,0.7607215729605667
4526.137179487179,0.7,0.7293926598004835
4614.452051282051,0.7,0.8089751782306901
4702.7669230769225,0.7,0.9819482869011217
4791.081794871795,0.7,1.145671934824259
4879.3966666666665,0.7,1.2168339856082815
4967.711538461539,0.7,1.3693622634937537
5056.026410256411,0.7,1.6345479204951325
5144.341282051282,0.7,1.8722124077112312
5232.656153846154,0.7,1.9929911175853554
5320.971025641025,0.7,2.011480001913694
5409.285897435897,0.7,2.005794161500474
5497.6007692307685,0.7,1.9984431313526991
5585.915641025641,0.7,1.999661058844792
5674.230512820513,0.7,2.016305615948928
5762.545384615385,0.7,2.043545933696488
5850.860256410257,0.7,2.058504395864803
5939.175128205128,0.7,2.0410939143972917
6027.49,0.7,2.017990483206362
2583.21,0.75,1.2112018115785566
2671.5248717948716,0.75,1.144338545878396
2759.8397435897436,0.75,1.1684791147295506
2848.154615384615,0.75,1.13289954342113
2936.4694871794873,0.75,0.9725286630290672
3024.784358974359,0.75,0.7691871915751031
3113.099230769231,0.75,0.6209201369872922
3201.4141025641024,0.75,0.5620252667913727
3289.7289743589745,0.75,0.5487537635858359
3378.043846153846,0.75,0.5451535270815504
3466.358717948718,0.75,0.5728862343538903
3554.6735897435897,0.75,0.6916293943976043
3642.9884615384617,0.75,0.8481982323307254
3731.3033333333333,0.75,0.9250411889883395
3819.618205128205,0.75,0.8266816462371446
3907.933076923077,0.75,0.7025189926457005
3996.247948717949,0.75,0.6799057374487574
